scientificName
Lactuca biennis
Dryopteris filix-mas
Agrimonia striata
Symphyotrichum ciliatum
Ambrosia tomentosa
Elymus simplex var. luxurians
Hyoscyamus niger
Eriogonum exilifolium
Elodea canadensis
Polygonum achoreum
Gymnosteris parvula
Potentilla ambigens
Saxifraga rivularis var. flexuosa
Trifolium kingii var. kingii
Geranium viscosissimum var. viscosissimum
Potamogeton pusillus var. pusillus
Rheum rhabarbarum
Packera dimorphophylla var. intermedia
Erigeron kachinensis
Lepidium latifolium
Mimulus eastwoodiae
Selaginella mutica var. mutica
Puccinellia distans
Schoenoplectus pungens
Opuntia phaeacantha × Opuntia polyacantha var. polyacantha
Tridens muticus var. muticus
Enneapogon desvauxii
Shepherdia argentea
Carex tahoensis
Cryptantha ambigua
Alyssum alyssoides
Carex wootonii
Salix eriocephala
Hymenopappus filifolius var. pauciflorus
Dimorphocarpa wislizeni
Nama retrorsum
Artemisia spinescens
Grayia spinosa
Ephedra torreyana
Asparagus officinalis
Asclepias macrosperma
Cryptantha recurvata
Myosurus apetalus var. montanus
Hordeum murinum ssp. leporinum
Malacothrix sonchoides
Abies arizonica
Chrysothamnus viscidiflorus var. puberulus
Artemisia bigelovii
Ambrosia acanthicarpa
Suaeda nigra
Solidago simplex
Poa secunda ssp. juncifolia
Microsteris gracilis var. gracilis
Elymus salinus
Eriogonum ovalifolium var. ochroleucum
Brickellia oblongifolia var. linifolia
Atriplex saccaria
Ipomopsis gunnisonii
Hesperis matronalis
Scorzonera laciniata
Senecio fremontii var. fremontii
Elymus virginicus var. virginicus
Lepidium eastwoodiae
Polemonium foliosissimum
Castilleja haydenii
Apocynum ×floribundum
Calamagrostis montanensis
Knautia arvensis
Selaginella underwoodii
Viola adunca var. adunca
Erythranthe guttata
Sisyrinchium montanum var. montanum
Astragalus lotiflorus
Chaenactis douglasii var. douglasii
Tetraneuris acaulis var. arizonica
Tradescantia occidentalis var. scopulorum
Ptilagrostis porteri
Echinocereus triglochidiatus
Opuntia polyacantha var. erinacea
Juniperus monosperma
Echinocereus viridiflorus
Penstemon degeneri
Pellaea truncata
Stellaria longipes
Tripterocalyx micranthus
Giliastrum acerosum
Townsendia fendleri
Sonchus asper
Lemna turionifera
Stanleya pinnata var. integrifolia
Oenothera curtiflora
Mirabilis rotundifolia
Hymenopappus filifolius var. polycephalus
Tragia ramosa
Quincula lobata
Oenothera harringtonii
Fumaria vaillantii
Conium maculatum
Cucurbita foetidissima
Symphoricarpos rotundifolius var. rotundifolius
Ribes aureum var. aureum
Cymopterus acaulis
Opuntia macrorhiza
Lappula marginata
Cryptantha crassisepala
Astragalus brandegeei
Asclepias uncialis
Vicia ludoviciana var. ludoviciana
Vitis acerifolia
Ranunculus abortivus
Mentzelia reverchonii
Parthenocissus vitacea
Physalis longifolia
Eremogone hookeri var. pinetorum
Teucrium laciniatum
Thermopsis rhombifolia var. rhombifolia
Menodora scabra
Mirabilis nyctaginea
Nothocalais cuspidata
Acer negundo var. violaceum
Schoenoplectus acutus
Cotoneaster lucidus
Juncus nevadensis
Cylindropuntia imbricata var. imbricata
Bouteloua curtipendula var. curtipendula
Lithospermum arvense
Glossopetalon planitierum
Phyla cuneifolia
Chloris verticillata
Aristida purpurea var. purpurea
Commelina erecta
Chamaesaracha coniodes
Physalis hispida
Glandularia bipinnatifida
Celtis reticulata
Tribulus terrestris
Agropyron cristatum
Poa alpina var. alpina
Asclepias latifolia
Eriogonum lachnogynum var. lachnogynum
Physaria fendleri
Dalea purpurea var. arenicola
Sorghum halepense
Mirabilis linearis var. linearis
Sporobolus texanus
Sphenopholis obtusata
Pellaea atropurpurea
Woodsia neomexicana
Eleocharis macrostachya
Tamarix ramosissima
Hordeum jubatum ssp. intermedium
Elymus lanceolatus
Portulaca oleracea
Chenopodium pratericola
Prunus angustifolia var. angustifolia
Linum pratense
Amorpha fruticosa
Sphaeralcea angustifolia
Euphorbia lata
Echinocereus reichenbachii
Oenothera serrulata
Chenopodium glaucum
Machaeranthera tanacetifolia
Echinochloa muricata var. microstachya
Asclepias engelmanniana
Euphorbia dentata
Quercus ×undulata
Proboscidea louisianica ssp. louisianica
Tetraneuris scaposa var. scaposa
Berlandiera lyrata
Argythamnia humilis var. humilis
Euphorbia revoluta
Chenopodium foliosum
Sagittaria latifolia
Juncus torreyi
Helianthus petiolaris var. petiolaris × Helianthus annuus
Amaranthus palmeri
Solanum elaeagnifolium
Baccharis wrightii
Leptochloa fusca ssp. fascicularis
Xanthium spinosum
Panicum capillare ssp. capillare
Euphorbia stictospora
Tridens muticus var. elongatus
Polygala alba
Eremogone hookeri var. hookeri
Asclepias pumila
Parthenocissus quinquefolia
Morus alba
Maclura pomifera
Aristida purpurea var. nealleyi
Hordeum jubatum ssp. jubatum
Lepidium virginicum var. medium
Oenothera howardii
Poa fendleriana ssp. fendleriana
Cystopteris reevesiana
Castilleja miniata
Galium mexicanum var. asperrimum
Carex microptera
Osmorhiza longistylis
Potentilla concinna var. bicrenata
Cercocarpus montanus
Ribes inerme
Veratrum californicum var. californicum
Onopordum acanthium ssp. acanthium
Hesperostipa spartea
Potentilla hippiana
Elymus canadensis
Phleum alpinum
Phleum pratense
Dyssodia papposa
Persicaria maculosa
Salvia reflexa
Muhlenbergia wrightii
Muhlenbergia repens
Setaria viridis
Polygonum buxiforme
Bidens tenuisecta
Botrychium hesperium
Herrickia horrida
Goodyera repens
Symphyotrichum oblongifolium
Ageratina herbacea
Botrychium echo
Botrychium lineare
Mirabilis oxybaphoides
Nama dichotomum
Brickelliastrum fendleri
Physalis subulata var. neomexicana
Symphyotrichum falcatum var. commutatum
Botrychium echo × Botrychium lunaria
Heterotheca canescens
Andropogon hallii
Liatris punctata var. punctata
Brickellia brachyphylla
Ambrosia confertifolia
Polygonum sawatchense ssp. sawatchense
Potamogeton foliosus var. foliosus
Botrychium hesperium × Botrychium minganense
Poa glauca var. glauca
Antennaria rosea ssp. arida
Festuca calligera
Rosa arkansana var. suffulta
Salix exigua ssp. interior
Eragrostis cilianensis
Picradeniopsis woodhousei
Dalea enneandra
Eragrostis pilosa
Penstemon ambiguus
Desmanthus cooleyi
Echinochloa crus-galli
Chenopodium incanum var. incanum
Aristida divaricata
Sedum integrifolium ssp. procerum
Castilleja integra
Amaranthus arenicola
Heliotropium convolvulaceum var. convolvulaceum
Ambrosia confertiflora
Hackelia besseyi
Draba exunguiculata
Lupinus argenteus var. utahensis
Cerastium arvense var. strictum
Cardamine cordifolia
Parnassia kotzebuei
Listera cordata var. nephrophylla
Elymus violaceus
Actaea rubra ssp. arguta
Lepidium ramosissimum
Poa fendleriana ssp. longiligula
Alopecurus arundinaceus
Delphinium ×occidentale
Corallorhiza maculata var. maculata
Platanthera tescamnis
Cornus canadensis
Potentilla hookeriana
Boechera lemmonii
Lycium pallidum var. pallidum
Delphinium wootonii
Onopordum acanthium
Aralia nudicaulis
Vaccaria hispanica
Corallorhiza wisteriana
Valeriana arizonica
Rosa nutkana var. hispida
Cryptantha cinerea var. pustulosa
Erigeron bellidiastrum
Hesperostipa comata
Corallorhiza striata
Thelypodium wrightii ssp. oklahomensis
Poa bulbosa ssp. vivipara
Ephedra viridis
Lappula occidentalis var. cupulata
Cirsium clavatum var. osterhoutii
Draba spectabilis
Lepidium montanum var. tenellum
Amelanchier utahensis var. utahensis
Astragalus convallarius var. convallarius
Atriplex gardneri var. cuneata
Astragalus asclepiadoides
Draba oligosperma
Boechera pallidifolia
Streptanthus cordatus var. cordatus
Tetraneuris acaulis var. epunctata
Sabulina stricta
Carex scopulorum var. bracteosa
Eriophorum chamissonis
Campanula parryi
Lonicera tatarica
Ranunculus acriformis
Packera pseudaurea
Dieteria canescens
Dieteria bigelovii
Solidago canadensis
Penstemon versicolor
Descurainia pinnata
Poa cusickii
Draba nemorosa
Noccaea montana
Senecio integerrimus
Solidago nemoralis
Epilobium ciliatum
Oenothera cespitosa
Oenothera villosa
Sidalcea neomexicana
Festuca saximontana
Lactuca canadensis
Draba helleriana
Eragrostis pilosa var. pilosa
Castilleja lineata
Atriplex argentea ssp. expansa
Eragrostis barrelieri
Selaginella weatherbiana
Silene vulgaris
Sporobolus nealleyi
Pennellia micrantha
Eragrostis spectabilis
Scirpus pallidus
Rorippa palustris var. palustris
Coronilla varia
Oönopsis foliosa var. monocephala
Physaria reediana
Avena fatua
Euphorbia serpens
Townsendia nuttallii
Corallorhiza striata var. striata
Helianthus nuttallii ssp. nuttallii
Platanthera tescamnis × Platanthera aquilonis
Cypripedium parviflorum var. pubescens
Cicuta douglasii
Penstemon crandallii var. procumbens
Antennaria microphylla var. majus
Sisyrinchium idahoense var. occidentale
Onobrychis viciifolia
Penstemon osterhoutii
Asperugo procumbens
Listera borealis
Penstemon harringtonii
Thelypodium laxiflorum
Ericameria nauseosa var. leiosperma
Vicia americana
Salsola collina
Oxytropis lambertii
Allium schoenoprasum
Lupinus argenteus
Astragalus leptaleus
Cirsium scariosum
Mentzelia laciniata
Halimolobos virgata
Solidago speciosa var. pallida
Humulus lupulus
Suaeda calceoliformis
Eriogonum effusum var. effusum
Deschampsia cespitosa
Mentzelia rhizomata
Pyrrocoma crocea
Physaria parviflora
Brassica juncea
Chamaesyce fendleri var. fendleri
Atriplex heterosperma
Sambucus nigra ssp. canadensis
Typha angustifolia
Setaria italica
Pellaea breweri
Carex nova var. pelocarpa
Asplenium trichomanes-ramosum
Phacelia heterophylla
Valeriana acutiloba var. pubicarpa
Lepidium integrifolium var. heterophyllum
Lathyrus lanszwertii var. lanszwertii
Potentilla gracilis × Potentilla hippiana
Hackelia micrantha
Physaria floribunda
Sullivantia hapemanii var. purpusii
Rudbeckia occidentalis
Pseudotsuga menziesii
Pellaea glabella var. simplex
Isoëtes bolanderi var. bolanderi
Bassia hyssopifolia
Potentilla gracilis × Potentilla hippiana var. hippiana
Gymnocarpium dryopteris
Phacelia heterophylla var. virgata
Myosurus minimus
Poa tracyi
Rosa arkansana
Hedysarum boreale var. pabulare
Allium brandegeei
Festuca rubra ssp. arenaria
Sullivantia hapemanii var. hapemanii
Lomatium grayi
Stillingia sylvatica ssp. sylvatica
Astragalus miser var. decumbens
Chrysothamnus depressus
Physaria bellii
Astragalus australis var. glabriusculus
Argythamnia mercurialina var. mercurialina
Strophostyles leiosperma
Solidago wrightii
Diaperia prolifera
Cryptantha torreyana
Potentilla rubricaulis > Potentilla pensylvanica
Mentzelia multicaulis
Arida parviflora
Funastrum crispum
Cryptantha caespitosa
Symphyotrichum ericoides var. ericoides
Euthamia occidentalis
Musineon divaricatum
Brickellia eupatorioides var. corymbulosa
Heterotheca villosa
Astragalus gilviflorus var. gilviflorus
Sambucus racemosa var. melanocarpa
Atriplex graciliflora
Braya glabella
Euclidium syriacum
Carex infirminervia
Lorandersonia linifolia
Astragalus ripleyi
Boechera fernaldiana ssp. vivariensis
Musineon tenuifolium
Pericome caudata
Dalea formosa
Alyssum murale
Erysimum capitatum
Crepis occidentalis var. occidentalis
Clematis hirsutissima
Lotus corniculatus
Populus balsamifera
Mentzelia lagarosa
Heterotheca pumila × Heterotheca
Pinus strobiformis
Pyrrocoma clementis
Lemna trisulca
Halogeton glomeratus
Platanthera sparsiflora
Diplotaxis muralis
Astragalus chamaeleuce
Erigeron bellidiastrum var. robustus
Dalea cylindriceps
Fraxinus pennsylvanica
Bothriochloa ischaemum
Xanthisma spinulosum var. glaberrimum
Linum rigidum
Dalea aurea
Prunus angustifolia
Chenopodium subglabrum
Rumex altissimus
Asclepias involucrata
Lycopus americanus
Cyperus bipartitus
Berula erecta var. incisa
Juniperus virginiana
Desmanthus illinoensis
Setaria leucopila
Aristida purpurea var. wrightii
Mentzelia oligosperma
Calamovilfa longifolia
Sporobolus contractus
Cuscuta cuspidata
Hibiscus trionum
Hoffmannseggia glauca
Eriochloa contracta
Muhlenbergia arenacea
Cynodon dactylon
Cuscuta umbellata
Echinacea angustifolia
Chenopodium album
Astragalus racemosus var. longisetus
Gleditsia triacanthos
Cuscuta pentagona
Asclepias arenaria
Prunus virginiana
Tradescantia occidentalis
Froelichia gracilis
Gaillardia pulchella
Verbena plicata
Paspalum setaceum var. stramineum
Dalea nana var. nana
Pectis angustifolia
Panicum hallii
Cuscuta approximata
Frasera coloradensis
Potentilla rivalis var. millegrana
Polypogon viridis
Delphinium carolinianum
Argemone squarrosa var. squarrosa
Sagittaria brevirostra
Ranunculus sceleratus var. sceleratus
Argythamnia mercurialina
Chenopodium incanum
Ranunculus repens
Penstemon jamesii
Oenothera pallida var. runcinata
Lobelia cardinalis
Persicaria bicornis
Mollugo verticillata
Heterotheca subaxillaris
Digitaria californica
Verbena hastata
Asplenium platyneuron
Woodsia oregana
Portulaca halimoides
Populus ×acuminata
Astrolepis integerrima
Mimulus glabratus var. glabratus
Solanum americanum
Astragalus nuttallianus var. austrinus
Stuckenia filiformis ssp. occidentalis
Eragrostis pectinacea var. miserrima
Symphyotrichum ericoides var. pansum
Tidestromia lanuginosa
Spartina pectinata
Sorghum bicolor
Asclepias macrotis
Bergia texana
Elymus triticoides
Achnatherum pinetorum
Dianthus armeria ssp. armeria
Hymenopappus flavescens
Cryptantha kelseyana
Reseda lutea
Digitaria pubiflora
Pellaea wrightiana
Eragrostis curtipedicellata
Cyperus lupulinus var. lupulinus
Salix amygdaloides × Salix nigra
Penstemon buckleyi
Poa trivialis
Polygonum minimum
Woodsia scopulina ssp. laurentiana
Oxytropis lambertii × Oxytropis sericea
Juncus castaneus
Elaeagnus commutata
Mentzelia humilis
Ranunculus pygmaeus
Chenopodium glaucum var. glaucum
Cryptantha affinis
Piptatherum pungens
Artemisia pattersonii
Artemisia absinthium
Thelypodium integrifolium var. integrifolium
Festuca hallii
Saxifraga cespitosa
Draba lonchocarpa
Huperzia haleakalae
Elymus repens × Elymus smithii
Athyrium alpestre var. americanum
Ribes viscosissimum
Sorbus aucuparia
Woodsia scopulina ssp. scopulina
Penstemon crandallii ssp. procumbens
Carex deweyana
Campanula glomerata
Carex gynocrates
Eriogonum umbellatum var. dichrocephalum
Anemone parviflora
Salix brachycarpa var. brachycarpa × Salix glauca var. villosa
Phacelia glandulifera
Oxytropis deflexa var. foliolosa
Hymenopappus filifolius var. lugens
Draba borealis
Arceuthobium cyanocarpum
Ranunculus jovis
Elodea nuttallii
Erigeron acris var. kamschaticus
Silene kingii
Aquilegia coerulea var. ochroleuca
Viola sororia
Conimitella williamsii
Schoenoplectus americanus
Hutchinsia procumbens
Cannabis sativa
Clinopodium vulgare
Elymus curvatus
Cichorium intybus
Collomia grandiflora
Salix reticulata var. reticulata
Pedicularis parryi var. mogollonica
Alopecurus geniculatus
Phacelia glandulosa
Hieracium aurantiacum
Mimulus glabratus var. jamesii
Symphoricarpos rotundifolius
Astragalus plattensis
Anemone narcissiflora
Carex scirpoidea var. pseudoscirpoidea
Chamaerhodos erecta var. parviflora
Orobanche ludoviciana var. ludoviciana
Eragrostis minor
Draba porsildii
Symphoricarpos albus var. laevigatus
Eriogonum microthecum var. simpsonii
Potentilla crinita var. crinita
Thermopsis rhombifolia var. annulocarpa
Carex microglochin
Eriogonum flavum
Lloydia serotina
Ranunculus alismifolius
Ericameria linearis
Penstemon rydbergii
Eriogonum jamesii
Pedicularis parryi
Carex concinna
Hymenoxys richardsonii
Penstemon barbatus
Ipomopsis aggregata
Carthamus tinctorius
Rhus glabra
Eriogonum brandegeei
Ribes niveum
Pectis angustifolia var. angustifolia
Hydrophyllum fendleri
Clematis columbiana
Ranunculus pedatifidus
Dryas octopetala
Jamesia americana
Botrychium ascendens
Eriogonum umbellatum var. subaridum
Xanthisma gracile
Salix cascadensis
Stellaria calycantha
Lycurus phleoides
Festuca sororia
Agastache pallidiflora var. pallidiflora
Artemisia ludoviciana var. latiloba
Sphaeralcea fendleri var. fendleri
Ranunculus pensylvanicus
Cordylanthus wrightii ssp. wrightii
Rhamnus smithii
Carex retrorsa
Polygonum argyrocoleon
Chenopodium watsonii
Cystopteris utahensis
Myosotis scorpioides
Helianthus petiolaris var. fallax
Astragalus proximus
Dieteria canescens var. ambigua
Camelina rumelica
Arnica cordifolia × Arnica latifolia
Trautvetteria caroliniensis
Carex aquatilis var. minor
Arnica longifolia
Oxalis violacea
Ericameria parryi var. attenuata
Potentilla concinna
Rorippa curvipes var. integra
Cyperus fendlerianus
Camelina sativa
Cystopteris tenuis
Senecio eremophilus var. eremophilus
Ptelea trifoliata var. pallida
Rubus pubescens
Gilia inconspicua
Circaea alpina var. pacifica
Carex bolanderi
Equisetum pratense
Townsendia rothrockii
Castilleja angustifolia var. angustifolia
Achnatherum aridum
Galium verum
Pediomelum megalanthum
Lonicera morrowii
Potentilla gracilis var. pulcherrima × Potentilla hippiana
Senecio serra var. serra
Stuckenia filiformis
Trifolium wormskjoldii var. wormskjoldii
Poa reflexa × Poa alpina
Cirsium clavatum var. americanum × Cirsium canescens
Astragalus piscator
Stephanomeria tenuifolia
Nicotiana attenuata
Rhus trilobata var. simplicifolia
Coleogyne ramosissima
Draba cuneifolia
Lupinus argenteus var. hillii
Myosurus cupulatus
Cercocarpus ledifolius var. intercedens
Penstemon linarioides ssp. sileri
Euphorbia incisa var. mollis
Bromus hordeaceus ssp. hordeaceus
Viola sororia var. affinis
Dasyochloa pulchella
Eriogonum palmerianum
Hordeum murinum ssp. glaucum
Phlox austromontana
Astragalus desperatus var. desperatus
Lathyrus brachycalyx var. zionis
Viola sheltonii
Penstemon mensarum
Lomatium bicolor
Physaria rollinsii
Astragalus praelongus var. lonchopus
Thelypodiopsis juniperorum
Rudbeckia montana
Cuscuta californica var. breviflora
Berberis fremontii
Iliamna rivularis
Equisetum variegatum
Abronia argillosa
Sium suave
Galeopsis bifida
Brassica rapa
Picea engelmannii × Picea pungens
Aliciella penstemonoides × Aliciella pinnatifida
Aliciella penstemonoides Aliciella pinnatifida
Papaver orientale
Atriplex corrugata
Xylorhiza venusta
Physaria vicina
Artemisia pygmaea
Cordylanthus wrightii
Eutrochium maculatum var. bruneri
Arctium lappa
Sporobolus flexuosus
Zigadenus venenosus var. venenosus
Eriogonum corymbosum var. velutinum
Castilleja exilis
Lepidium alyssoides var. eastwoodiae
Argemone corymbosa
Carex emoryi
Mentzelia pumila
Calochortus aureus
Eleocharis rostellata
Juncus articulatus
Salix monticola × Salix
Hymenopappus filifolius var. parvulus
Crataegus saligna
Festuca subulata
Pedicularis parryi var. purpurea
Thalictrum dasycarpum
Epilobium palustre var. palustre
Erythronium grandiflorum
Geranium viscosissimum
Astragalus australis
Stellaria borealis
Alopecurus aequalis
Symphyotrichum spathulatum
Rhododendron albiflorum
Acer glabrum
Woodsia scopulina
Juniperus communis
Hydrophyllum capitatum
Geum triflorum
Linum lewisii
Chrysothamnus viscidiflorus
Pyrola picta
Cerastium fontanum
Clematis occidentalis
Silene drummondii
Antennaria howellii
Gentianella amarella
Cicuta maculata
Carex neurophora
Pyrola asarifolia
Vaccinium membranaceum
Erigeron ochroleucus
Astragalus convallarius
Crepis occidentalis
Xanthisma grindelioides
Pinus contorta
Lomatium triternatum
Microsteris gracilis
Phlox andicola ssp. andicola
Potentilla nivea var. pentaphylla
Astragalus ceramicus
Penstemon caespitosus var. perbrevis
Linum kingii
Astragalus lentiginosus var. chartaceus
Lepidium densiflorum
Penstemon retrorsus
Symphyotrichum fendleri
Astragalus praelongus
Agrostis capillaris
Carex sartwellii
Cirsium hookerianum
Aliciella pentstemonoides
Potentilla gracilis var. pulcherrima × Potentilla Lehm.
Arnica lanceolata ssp. prima
Stellaria borealis var. borealis × Stellaria longifolia
Sambucus racemosa
Barbarea verna
Echinocereus coccineus var. coccineus
Boechera consanguinea
Cirsium perplexans
Arceuthobium divaricatum
Crepis occidentalis var. nevadensis
Eremogone eastwoodiae var. adenophora
Physaria acutifolia
Lepidium montanum
Phacelia crenulata var. corrugata
Malacothrix torreyi
Claytonia rosea
Penstemon crandallii var. glabrescens
Atriplex saccaria var. saccaria
Mentzelia pterosperma
Ipomopsis crebrifolia
Vulpia octoflora var. hirtella
Kochia americana
Astragalus praelongus var. praelongus
Ipomopsis roseata
Sanguisorba minor
Arnica parryi var. parryi
Poa glauca ssp. glauca
Arnica parryi var. sonnei
Deschampsia elongata
Utricularia vulgaris
Eriogonum fusiforme
Eriastrum diffusum
Tetradymia nuttallii
Atriplex powellii
Stenogonum flexum
Schoenoplectus acutus var. occidentalis
Equisetum ×nelsonii
Schkuhria multiflora
Zuckia brandegeei var. brandegeei
Brickellia microphylla var. scabra
Salix eriocephala var. watsonii
Brickellia longifolia var. longifolia
Bouteloua curtipendula var. caespitosa
Bouteloua barbata var. barbata
Oxytenia acerosa
Muhlenbergia thurberi
Mentzelia thompsonii
Corispermum navicula
Rorippa curvipes
Listera convallarioides
Cirsium clavatum var. clavatum
Glyceria grandis var. grandis
Cirsium eatonii var. murdockii
Corallorhiza maculata var. occidentalis
Pappostipa speciosa
Ranunculus aquatilis var. aquatilis
Sphaeralcea angustifolia var. cuspidata
Epilobium palustre var. gracile
Aquilegia saximontana
Verbascum phlomoides
Astragalus sparsiflorus var. majusculus
Cypripedium parviflorum var. parviflorum
Erigeron vreelandii
Physocarpus opulifolius var. intermedius
Pyrola picta var. dentata
Juncus effusus
Mentzelia chrysantha
Oönopsis foliosa
Dipsacus fullonum
Dichanthelium acuminatum var. acuminatum
Erigeron strigosus var. strigosus
Chrysothamnus nauseosus var. linearifolius
Iva axillaris var. parvifolia
Lepidium montanum var. diffusum
Ipomopsis ramosa
Physaria scrotiformis
Eriogonum umbellatum var. ramulosum
Packera mancosana
Senecio harbourii
Boechera glareosa
Senecio bigelovii var. bigelovii
Silene noctiflora
Vicia sativa var. nigra
Salix glauca var. villosa > Salix brachycarpa
Viola biflora var. biflora
Carex livida
Silene uralensis
Aliciella haydenii ssp. crandallii
Gilia clokeyi
Aliciella mcvickerae
Aliciella triodon
Aliciella micromeria
Physaria subumbellata
Penstemon yampaensis
Eriogonum tumulosum
Aliciella leptomeria
Caulanthus crassicaulis
Gilia tweedyi
Eremogone kingii var. glabrescens
Bromus frondosus
Muhlenbergia depauperata
Minuartia stricta
Erigeron eatonii
Lomatium dissectum
Galium multiflorum
Bromus hordeaceus
Cirsium barnebyi
Eremogone hookeri
Eriogonum ovalifolium
Eriogonum brevicaule
Allium geyeri
Balsamorhiza hispidula
Lewisia rediviva
Rumex salicifolius
Mentzelia multicaulis var. uintahensis
Sisyrinchium idahoense
Fendlerella utahensis
Gypsophila paniculata
Oxytropis besseyi var. obnapiformis
Erigeron engelmannii
Astragalus geyeri
Zuckia brandegeei
Cymopterus duchesnensis
Scabrethia scabra
Ericameria parryi
Thalictrum heliophilum
Penstemon fremontii
Ipomopsis congesta
Atriplex gardneri var. utahensis
Taraxia subacaulis
Sphaeromeria argentea
Ribes aureum
Phlox longifolia
Cymopterus terebinthinus
Sphaeromeria capitata
Stanleya bipinnata
Eriogonum corymbosum
Cirsium pulcherrimum
Ericameria nauseosa var. hololeuca
Aletes humilis
Solidago speciosa
Lepidium ruderale
Sabulina rubella
Hymenopappus filifolius
Lepidium huberi
Cerastium nutans var. nutans
Cerastium brachypodum
Penstemon luculentus
Monardella odoratissima
Crataegus douglasii
Haplopappus spinulosus
Cirsium eatonii var. hesperium
Trisetum canescens
Micranthes rhomboidea
Lolium multiflorum
Caragana aurantiaca
Oxytropis campestris var. cusickii
Thellungiella salsuginea
Trifolium dasyphyllum var. dasyphyllum
Aristida purpurea
Juncus compressus
Penstemon pachyphyllus
Thelypodium sagittatum
Trifolium gymnocarpon var. plummerae
Eriogonum bicolor
Potentilla glaucophylla var. glaucophylla
Phacelia hastata
Eritrichum nanum
Coreopsis tinctoria
Krigia biflora
Boechera divaricarpa
Plantago elongata
Ivesia gordonii var. gordonii
Lepidium montanum var. wyomingense
Cryptogramma stelleri
Potentilla subgorodkovii
Oxytropis lambertii var. bigelovii × Oxytropis sericea var. sericea
Cercocarpus montanus var. argenteus
Symphyotrichum falcatum
Hemerocallis fulva
Ailanthus altissima
Rosa woodsii var. woodsii
Mentzelia sivinskii
Elymus trachycaulus
Astragalus flexuosus
Agoseris ×agrestis
Erigeron concinnus
Symphyotrichum foliaceum var. foliaceum
Hymenopappus filifolius var. filifolius
Agoseris glauca
Astragalus falcatus
Artemisia tridentata
Artemisia ludoviciana
Antennaria microphylla × Antennaria corymbosa
Festuca trachyphylla
Carex scoparia var. scoparia
Draba malpighiacea
Castilleja occidentalis × Castilleja rhexifolia
Poa pratensis × Poa wheeleri
Almutaster pauciflorus
Lycium barbarum
Sporobolus compositus var. compositus
Cuscuta indecora var. indecora
Sonchus oleraceus
Carduus acanthoides
Ranunculus acris
Cirsium scariosum var. americanum
Lepidium crenatum
Brassica napus
Mertensia ciliata
Dalea villosa var. villosa
Juncus dichotomus
Herniaria glabra
Rosa canina
Phlox multiflora ssp. multiflora
Potentilla argentea
Delphinium robustum
Elymus simplex var. simplex
Gratiola neglecta
Erythranthe floribunda
Heuchera rubescens var. rubescens
Linanthus cespitosus
Pennellia longifolia
Rorippa curvipes var. alpina
Physaria osterhoutii
Rorippa palustris
Rorippa palustris ssp. hispida
Physaria obcordata
Neolepia campestris
Lobularia maritima
Physaria pulvinata
Smelowskia calycina
Sisymbrium irio
Stanleya viridiflora
Rorippa sylvestris
Raphanus raphanistrum
Schoenocrambe linifolia
Schoenocrambe linearifolia
Eutrema edwardsii ssp. penlandii
Hornungia procumbens
Isatis tinctoria
Iberis amara
Alyssum parviflorum var. micranthum
Opuntia polyacantha
Boechera fendleri ssp. spatifolia
Brassica elongata var. integrifolia
Braya humilis
Boechera pulchra ssp. pallens
Coryphantha missouriensis
Cardaria chalepensis
Subularia aquatica
Brassica nigra
Cardaria draba
Draba weberi
Physaria arenosa
Physaria pruinosa
Physaria ovalifolia
Lepidium montanum ssp. montanum
Lepidium lasiocarpum
Physaria congesta
Lepidium virginicum var. virginicum
Mahonia repens
Betula fontinalis
Alnus incana ssp. tenuifolia
Corylus cornuta
Betula x eastwoodiae
Amsinckia lycopsoides
Amsinckia menziesii
Anchusa officinalis
Anchusa azurea
Amsinckia retrorsa
Betula papyrifera
Impatiens capensis
Thelypodium integrifolium
Lepidium montanum var. spathulatum
Lepidium alyssoides
Berberis vulgaris
Mahonia fremontii
Mahonia haematocarpa
Eritrichum aretioides
Euploca convolvulacea ssp. convolvulacea
Lappula redowskii
Heliotropium curassavicum ssp. oculatum
Buglossoides arvense
Cryptantha circumscissa
Cryptantha crassisepala var. crassisepala
Cryptantha pterocarya
Thelypodium paniculatum
Sisymbrium officinale
Thelypodium sagittatum ssp. sagittatum
Alliaria petiolata
Descurainia pinnata ssp. halictorum
Cardaria pubescens
Cardaria latifolia
Descurainia incisa ssp. filipes
Descurainia incisa ssp. incisa
Descurainia ramosissima
Descurainia incisa ssp. viscosa
Boechera drummondii
Draba breweri var. cana
Dimorphocarpa wislizenii
Arabis hirsuta var. pycnocarpa
Lobelia cardinalis ssp. graminea
Atriplex patula
Salicornia europaea ssp. rubra
Atriplex canescens
Chenopodium cycloides
Silene csereii
Distegia involucrata
Humulus lupulus ssp. americanus
Chenopodium rubrum
Bassia sieversiana
Atriplex argentea
Calochortus nuttallii var. nuttallii
Dianthus armeria
Salsola australis
Melandrium dioicum
Chenopodium berlandieri
Silene acaulis ssp. subacaulescens
Atriplex canescens ssp. canescens
Polanisia dodecandra
Suaeda moquinii
Sambucus coerulea
Zuckia brandegei
Atriplex wolfii
Cerastium strictum
Corispermum villosum
Viburnum lantana
Gastrolychnis drummondii
Boechera selbyi
Braya glabella var. glabella
Boechera fernaldiana
Pediocactus simpsonii var. simpsonii
Boechera fendleri ssp. fendleri
Coryphantha vivipara var. vivipara
Descurainia pinnata ssp. intermedia
Pediocactus simpsonii var. minor
